Date,stock_0_food_beverages_and_tobacco_close_price,stock_10_non-banking_financial_services_close_price,stock_11_real_estate_close_price,stock_12_non-banking_financial_services_close_price,stock_13_it_&_media_close_price,stock_14_it_&_media_close_price,stock_1_energy_and_support_services_close_price,stock_2_basic_resources_close_price,stock_3_basic_resources_close_price,stock_4_banks_close_price,stock_5_banks_close_price,stock_6_real_estate_close_price,stock_7_real_estate_close_price,stock_8_real_estate_close_price,stock_9_non-banking_financial_services_close_price,stock_0_food_beverages_and_tobacco_volume,stock_10_non-banking_financial_services_volume,stock_11_real_estate_volume,stock_12_non-banking_financial_services_volume,stock_13_it_&_media_volume,stock_14_it_&_media_volume,stock_1_energy_and_support_services_volume,stock_2_basic_resources_volume,stock_3_basic_resources_volume,stock_4_banks_volume,stock_5_banks_volume,stock_6_real_estate_volume,stock_7_real_estate_volume,stock_8_real_estate_volume,stock_9_non-banking_financial_services_volume
2021-05-19,12.15,2.33,6.0,15.3,,23.59,3.18,20.44,11.05,23.63,57.1,3.42,1.674,2.32,14.42,891527.0,2672535.0,4101709.0,537807.0,,5844941.0,3643612.0,26638.0,2164405.0,157204.0,2687134.0,2792044.0,4656468.0,1695380.0,2238278.0
2021-05-20,12.21,2.27,5.99,15.71,,22.93,3.12,20.27,11.0,23.94,56.98,3.37,1.658,2.35,14.72,170372.0,2619925.0,2584006.0,261199.0,,4430465.0,2852083.0,6414.0,571577.0,222198.0,3156095.0,852061.0,4245966.0,6596743.0,3098472.0
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,12.13,2.26,6.09,15.73,,22.77,3.13,19.99,11.06,23.79,58.02,3.4,1.663,2.39,14.7,12886.0,673936.0,1080137.0,177073.0,,1916822.0,1300915.0,51601.0,403729.0,50419.0,398436.0,1902557.0,3161424.0,10254479.0,377602.0
2021-05-24,12.19,2.16,6.07,15.49,,22.48,3.04,19.95,10.77,23.33,58.2,3.34,1.649,2.34,14.36,641915.0,3507464.0,988934.0,12713503.0,,3798214.0,2056739.0,20398.0,917017.0,15163.0,1496161.0,1766928.0,2072770.0,1391107.0,552098.0
2021-05-25,11.98,2.31,5.91,14.03,,21.9,2.92,19.73,10.33,23.0,57.19,3.28,1.615,2.29,14.15,754084.0,9620327.0,2536734.0,88150.0,,3472257.0,1565141.0,27118.0,2446337.0,591810.0,738855.0,3045822.0,3576001.0,1384149.0,617695.0
2021-05-26,11.97,2.73,5.9,14.37,,21.4,2.95,19.43,10.55,22.9,55.34,3.27,1.631,2.28,14.07,842522.0,17434913.0,2496375.0,254414.0,,2884022.0,548299.0,140597.0,915806.0,15301.0,4451833.0,909666.0,1209978.0,614999.0,442203.0
2021-05-27,12.14,3.02,5.83,13.96,,21.84,2.9,19.16,10.46,22.82,53.41,3.25,1.662,2.22,14.04,4268352.0,23432600.0,3842552.0,91501.0,,37371474.0,1349178.0,258528.0,573798.0,30751.0,24052739.0,1927013.0,4214620.0,5308872.0,1360431.0
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,11.89,3.54,5.86,14.02,,21.55,2.96,19.12,10.38,22.98,54.2,3.24,1.727,2.22,13.86,295156.0,20665554.0,457466.0,2033218.0,,1159389.0,1055834.0,157835.0,361776.0,68993.0,1996285.0,2249877.0,7826611.0,2827613.0,1744485.0
2021-05-31,11.78,3.7,5.84,14.21,,21.97,2.93,18.98,10.25,22.89,53.81,3.24,1.72,2.2,13.79,321703.0,80185307.0,502803.0,156738.0,,2348578.0,1012571.0,150290.0,795976.0,129271.0,1597158.0,950144.0,9469838.0,3815576.0,558178.0
2021-06-01,11.81,3.86,5.74,13.7,,21.83,2.92,18.75,10.1,22.83,53.7,3.19,1.678,2.17,13.92,173163.0,54037019.0,566564.0,114053.0,,808947.0,1020037.0,31463.0,482858.0,62267.0,1942835.0,976431.0,3903960.0,2459244.0,296284.0
2021-06-02,11.78,3.83,5.57,13.56,,21.57,2.87,18.82,10.12,22.89,52.8,3.19,1.658,2.2,13.72,1513636.0,38586905.0,2110860.0,86755.0,,1393059.0,1794424.0,299662.0,929590.0,178197.0,3163902.0,2671306.0,3972948.0,1279475.0,576629.0
2021-06-03,11.79,3.54,5.63,13.23,,21.14,2.83,18.73,9.97,22.79,52.27,3.16,1.641,2.22,13.53,1157410.0,15016604.0,1431943.0,218913.0,,2558030.0,1571367.0,78709.0,612600.0,22269.0,1976476.0,4843474.0,3031137.0,1666238.0,938181.0
2021-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,11.88,3.69,5.77,13.43,,20.53,2.87,18.47,10.28,22.85,52.36,3.2,1.637,2.24,13.89,39516.0,33318649.0,489655.0,67411.0,,482474.0,1479044.0,542481.0,1065086.0,69795.0,542616.0,845171.0,2644262.0,855723.0,1460326.0
2021-06-07,11.93,4.0,6.07,13.35,,19.86,2.89,18.78,10.55,22.85,51.42,3.26,1.692,2.27,13.89,528210.0,61125717.0,3697971.0,78627.0,,2992325.0,1715089.0,102864.0,2141204.0,262110.0,2440364.0,1695887.0,5403694.0,3696584.0,684478.0
2021-06-08,11.75,4.1,6.19,13.13,,19.07,2.89,18.5,10.4,22.82,50.2,3.39,1.681,2.26,13.58,1144650.0,40860946.0,4670960.0,90152.0,,2165115.0,1369006.0,93262.0,649282.0,154950.0,2974007.0,5773133.0,5719229.0,1712692.0,602353.0
2021-06-09,11.8,4.23,6.13,13.24,,19.17,3.01,18.78,10.76,22.79,50.48,3.42,1.694,2.29,13.66,621182.0,29465713.0,514059.0,155313.0,,907850.0,5199981.0,49627.0,2429786.0,81681.0,2629064.0,4394479.0,999842.0,1688711.0,246147.0
2021-06-10,11.66,4.3,6.09,14.09,,19.21,2.98,18.71,10.78,22.66,49.7,3.38,1.669,2.25,13.54,652426.0,43230138.0,975111.0,595018.0,,864151.0,1259157.0,76034.0,1457517.0,911489.0,2257344.0,1786602.0,1631205.0,903906.0,583401.0
2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,11.89,4.2,6.09,14.53,,18.69,2.9,18.47,10.45,22.76,49.38,3.34,1.664,2.27,13.44,72641.0,51439237.0,1111772.0,421273.0,,466492.0,1104626.0,120348.0,842976.0,73617.0,705205.0,1085268.0,1527320.0,5630234.0,546786.0
2021-06-14,12.06,3.78,6.02,13.94,,18.97,2.91,18.45,10.32,22.57,50.1,3.31,1.668,2.23,13.59,472441.0,21140601.0,1227538.0,138731.0,,1150125.0,433729.0,46146.0,638140.0,59727.0,2588879.0,570057.0,458995.0,3347031.0,231066.0
2021-06-15,12.03,3.47,5.92,14.08,,19.35,2.83,18.32,10.49,22.39,49.92,3.26,1.662,2.2,13.38,527057.0,23315528.0,1326197.0,251686.0,,995492.0,880376.0,86482.0,2519286.0,150168.0,995793.0,1211552.0,2640403.0,2923104.0,766220.0
2021-06-16,12.1,3.14,5.75,13.84,,19.48,2.89,18.57,11.75,22.33,49.56,3.24,1.659,2.18,13.35,666914.0,8208129.0,2694983.0,1053763.0,,739341.0,2043452.0,403924.0,11420629.0,37570.0,938615.0,638009.0,1499055.0,3250292.0,1264578.0
2021-06-17,12.03,2.88,5.71,13.28,,19.22,2.98,18.7,12.45,22.33,49.21,3.22,1.646,2.17,13.17,1623465.0,45618857.0,1730497.0,436114.0,,1555245.0,4214841.0,322482.0,6567034.0,63349.0,3955347.0,2321657.0,4937815.0,5384331.0,1364519.0
2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,11.6,2.68,5.77,13.44,,18.67,3.01,18.38,12.95,22.37,49.02,3.24,1.654,2.16,13.1,51912.0,59616600.0,1097681.0,317587.0,,513027.0,3048209.0,75755.0,8294526.0,36425.0,168582.0,424178.0,2323695.0,2060975.0,335061.0
2021-06-21,12.02,2.7,6.0,13.98,,19.17,3.11,18.51,13.69,22.04,50.73,3.33,1.7,2.21,13.47,623367.0,32830550.0,1953030.0,257646.0,,875359.0,4496082.0,516066.0,6851441.0,565110.0,2610046.0,1721941.0,3958779.0,2158517.0,1700573.0
2021-06-22,12.0,2.56,6.51,13.68,,19.04,3.23,18.69,13.46,22.88,51.26,3.47,1.796,2.29,13.63,797834.0,33063333.0,12272633.0,110862.0,,487950.0,8978573.0,661969.0,2330069.0,325662.0,1935255.0,11005466.0,42897654.0,10457395.0,971529.0
2021-06-23,11.97,2.44,6.62,13.63,,18.95,3.37,19.25,13.91,22.85,51.67,3.42,1.802,2.32,13.67,313909.0,10615053.0,8260147.0,106258.0,,475836.0,15484849.0,777419.0,3893220.0,122306.0,2742966.0,2111333.0,4076122.0,9013944.0,2405162.0
2021-06-24,11.93,2.42,6.51,13.9,,19.2,3.37,19.12,13.64,22.8,51.81,3.39,1.79,2.33,13.48,488967.0,13996880.0,1104606.0,222470.0,,966095.0,4619152.0,302593.0,1776737.0,160549.0,1489804.0,456115.0,1594154.0,3244718.0,1311267.0
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,11.93,2.36,6.64,13.84,,19.05,3.29,19.34,13.54,23.05,52.13,3.36,1.84,2.33,13.47,74598.0,11010208.0,2584414.0,94217.0,,452786.0,4553232.0,107537.0,931347.0,567992.0,643462.0,1057360.0,5173558.0,1831581.0,1152127.0
2021-06-28,11.89,2.29,6.64,13.53,,18.95,3.23,19.83,12.73,23.76,51.75,3.42,1.793,2.34,13.36,666917.0,43985793.0,2292118.0,80863.0,,249834.0,2332976.0,464685.0,6899875.0,1382085.0,582965.0,1546288.0,3661490.0,3169016.0,966616.0
2021-06-29,11.78,2.2,6.5,13.84,,18.88,3.14,19.44,12.41,23.49,50.82,3.37,1.749,2.32,13.11,275862.0,15707824.0,1429148.0,293120.0,,1288286.0,3339381.0,34870.0,2584270.0,805888.0,1234182.0,967514.0,2455105.0,6132101.0,1147781.0
2021-06-30,11.85,2.24,6.63,13.91,,19.01,3.16,19.21,12.79,23.62,52.17,3.37,1.781,2.38,13.26,808924.0,16427613.0,1823428.0,555110.0,,2040733.0,3661108.0,416872.0,1605546.0,806218.0,2447779.0,758056.0,3115240.0,8343584.0,398008.0
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04,11.85,2.24,6.95,13.58,,18.98,3.21,19.94,13.02,23.65,52.51,3.38,1.813,2.38,13.54,279255.0,6232603.0,6742973.0,96920.0,,300823.0,2445188.0,593738.0,1190722.0,222955.0,229468.0,445297.0,3159288.0,4177519.0,644323.0
2021-07-05,11.74,2.15,6.96,13.36,,18.84,3.27,19.65,12.9,23.67,53.12,3.37,1.84,2.38,13.46,546747.0,13214547.0,5315352.0,89452.0,,702721.0,5394834.0,360867.0,1775436.0,351816.0,2293584.0,1338362.0,13390701.0,2309814.0,667807.0
2021-07-06,11.51,2.02,6.73,12.98,,18.32,3.18,19.01,12.26,22.98,52.73,3.3,1.824,2.31,13.1,260490.0,10303544.0,6522907.0,198300.0,,1496450.0,2045888.0,175057.0,2000037.0,347560.0,1824460.0,1138762.0,6089102.0,3283339.0,1075301.0
2021-07-07,11.68,2.12,6.88,12.82,,18.05,3.22,19.01,12.32,23.15,54.02,3.32,1.851,2.34,13.22,711737.0,18391291.0,4475229.0,130018.0,,2771509.0,2397033.0,65720.0,1645419.0,135500.0,1648164.0,360738.0,4232998.0,757691.0,1370214.0
2021-07-08,11.54,2.12,6.75,12.42,,17.22,3.22,18.94,12.17,22.71,54.18,3.25,1.908,2.32,13.05,663808.0,10045513.0,3681293.0,111003.0,,2627449.0,3225642.0,463737.0,1108105.0,337673.0,1708439.0,2164433.0,34927120.0,342067.0,630776.0
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,11.64,2.06,6.85,12.12,,17.17,3.17,18.91,12.07,22.84,54.02,3.23,1.911,2.32,12.92,33929.0,6526380.0,1517540.0,107702.0,,654944.0,976600.0,44291.0,799701.0,143951.0,387509.0,381922.0,3624221.0,911029.0,564098.0
2021-07-12,11.64,2.07,6.95,12.18,,17.3,3.18,19.14,12.28,22.81,54.33,3.25,1.86,2.3,13.35,1899702.0,8876189.0,2681577.0,57764.0,,536263.0,1012420.0,48798.0,624093.0,332025.0,4582496.0,1255236.0,3393301.0,1133020.0,978441.0
2021-07-13,11.48,2.12,7.03,12.61,,18.59,3.22,19.07,12.75,23.04,55.67,3.3,1.883,2.33,13.44,526224.0,6908892.0,4263506.0,151054.0,,2948733.0,962661.0,12438.0,1988034.0,375557.0,1761856.0,2038431.0,2425898.0,937977.0,714391.0
2021-07-14,11.88,2.15,7.23,12.5,,19.46,3.27,19.3,12.93,23.02,56.54,3.33,1.892,2.35,13.48,1440552.0,8325833.0,4738411.0,163824.0,,2827540.0,1316570.0,753659.0,1435385.0,2060790.0,4892651.0,1794543.0,1934085.0,1374351.0,2886883.0
2021-07-15,11.9,2.1,7.05,12.38,,19.02,3.41,19.36,12.92,23.21,56.51,3.3,1.875,2.37,13.46,1151473.0,5454199.0,1352083.0,80465.0,,1930545.0,6911120.0,483267.0,1190512.0,583530.0,946106.0,1525956.0,1639831.0,6910639.0,732820.0
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18,11.92,2.09,7.09,12.51,,18.66,3.62,19.73,12.91,23.82,57.44,3.31,1.871,2.42,13.46,226247.0,9259125.0,1252170.0,121152.0,,725228.0,7941000.0,198332.0,439686.0,507594.0,1047999.0,1247487.0,1200663.0,7899713.0,735605.0
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,11.91,2.13,7.18,12.9,,18.93,3.7,20.35,13.2,24.16,57.66,3.33,1.89,2.46,13.64,95455.0,4834470.0,743056.0,43208.0,,253267.0,3898836.0,554018.0,1152251.0,549229.0,784643.0,4121084.0,1499940.0,4761867.0,1413818.0
2021-07-26,11.76,2.12,7.09,12.72,,18.97,3.62,20.37,13.41,23.97,57.27,3.24,1.863,2.39,11.47,805619.0,9289099.0,720756.0,42400.0,,792081.0,3724283.0,978214.0,1751199.0,391353.0,1201840.0,2181051.0,2343723.0,2374286.0,1398788.0
2021-07-27,11.9,2.18,7.1,13.17,,19.54,3.6,20.31,13.59,23.87,57.14,3.25,1.882,2.36,11.53,654681.0,15204890.0,697394.0,399927.0,,5919198.0,6335100.0,490437.0,925460.0,259001.0,1987504.0,3016849.0,3307754.0,1163246.0,7081568.0
2021-07-28,11.91,2.16,7.17,13.45,,19.71,3.51,20.03,13.52,23.88,56.83,3.27,1.877,2.38,11.68,109976.0,7960641.0,812014.0,165318.0,,1755607.0,15592056.0,252813.0,1133684.0,226063.0,717130.0,3764883.0,1519467.0,3291485.0,949053.0
2021-07-29,11.77,2.15,7.19,13.31,,19.18,3.57,19.82,13.39,23.81,57.1,3.28,1.862,2.37,11.6,769472.0,7022477.0,834993.0,217987.0,,811619.0,13436607.0,335080.0,542058.0,226590.0,1110792.0,3103833.0,5315037.0,2123845.0,599723.0
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,11.65,2.16,7.12,13.15,,18.86,3.64,20.02,14.21,24.05,58.13,3.28,1.864,2.38,11.55,248660.0,6983703.0,971356.0,59780.0,,561940.0,4350146.0,305052.0,4642665.0,454236.0,1003188.0,1917149.0,2985648.0,2523170.0,313821.0
2021-08-02,11.79,2.12,7.1,13.08,,19.14,3.8,19.91,15.1,24.13,57.81,3.28,1.857,2.4,11.47,1141901.0,7369554.0,1090357.0,383147.0,,2972696.0,11027886.0,254652.0,2613513.0,679616.0,1488426.0,2330011.0,4084256.0,5198175.0,878858.0
2021-08-03,11.64,2.08,7.0,12.42,,18.57,3.78,19.47,15.68,24.04,57.74,3.2,1.811,2.39,11.41,447316.0,6070297.0,826154.0,200109.0,,1763293.0,6397164.0,296639.0,2807788.0,475005.0,1341724.0,7009009.0,2721702.0,5384878.0,823751.0
2021-08-04,11.67,2.12,6.97,12.99,,18.16,3.79,19.58,15.71,24.05,57.69,3.2,1.8,2.38,11.53,485181.0,6916352.0,682119.0,310392.0,,2018282.0,5423796.0,101336.0,1876238.0,272129.0,427143.0,1425686.0,1767494.0,2056986.0,1017023.0
2021-08-05,11.45,2.14,6.97,12.92,,18.0,3.88,19.62,15.3,24.07,57.8,3.21,1.799,2.41,11.44,2692695.0,5971256.0,161381.0,113426.0,,655351.0,5527697.0,81899.0,850705.0,171460.0,915163.0,1568423.0,1943125.0,3316540.0,685081.0
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,11.33,2.39,7.08,13.78,,17.97,3.88,19.97,15.2,24.47,57.9,3.24,1.787,2.41,11.39,129999.0,39004133.0,1385216.0,772081.0,,420398.0,2569206.0,434989.0,1098801.0,565625.0,351921.0,4445051.0,3090564.0,2326032.0,481116.0
2021-08-09,11.43,2.39,7.07,13.73,,17.97,3.74,20.11,15.6,24.34,58.73,3.29,1.761,2.43,11.35,27925.0,22162026.0,1110732.0,370917.0,,383278.0,1619568.0,918713.0,3834793.0,162250.0,1233631.0,33681425.0,4360658.0,723413.0,562189.0
2021-08-10,11.39,2.27,7.2,13.25,,17.76,3.72,19.7,15.05,24.58,59.71,3.25,1.78,2.4,11.34,94153.0,8443706.0,2548904.0,130583.0,,558661.0,4509244.0,396253.0,1402315.0,263112.0,1546406.0,15731917.0,4234834.0,1728159.0,812595.0
2021-08-11,11.43,2.24,7.19,13.3,,18.05,3.71,19.58,14.7,24.83,60.13,3.23,1.75,2.43,11.27,689788.0,7897399.0,337139.0,89553.0,,1231427.0,2425848.0,408390.0,2342097.0,509295.0,1287407.0,13551432.0,3400700.0,4658581.0,446775.0
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,11.43,2.27,7.02,13.33,,18.18,3.75,19.35,14.93,25.33,61.92,3.16,1.745,2.42,11.51,177987.0,7196088.0,1042444.0,100121.0,,652858.0,1005425.0,348347.0,1325856.0,1066738.0,1904752.0,15749905.0,2960532.0,2365233.0,1397913.0
2021-08-16,11.41,2.25,7.07,13.71,,18.28,3.67,19.31,14.9,26.03,46.69,3.14,1.743,2.46,11.68,637551.0,4471628.0,566058.0,393736.0,,5529004.0,1076105.0,209693.0,909565.0,1405803.0,1924663.0,4140253.0,2319390.0,5401457.0,1659685.0
2021-08-17,11.59,2.25,7.1,13.53,,18.16,3.62,19.23,14.59,26.25,45.49,3.11,1.755,2.42,11.59,782357.0,6479205.0,964190.0,82192.0,,1609763.0,1303988.0,205881.0,967729.0,1558534.0,883268.0,9411570.0,1777883.0,12296024.0,521567.0
2021-08-18,11.38,2.23,6.99,13.52,,17.59,3.62,19.18,14.38,26.09,45.81,3.1,1.755,2.4,11.55,838350.0,5746719.0,1072717.0,85905.0,,1409904.0,686928.0,149081.0,2468926.0,725761.0,644107.0,6857470.0,3143167.0,6740696.0,210058.0
2021-08-19,11.44,2.17,7.01,13.34,,16.72,3.54,18.98,14.17,25.88,45.39,3.05,1.789,2.36,11.53,899306.0,8322078.0,1006979.0,59698.0,,3801388.0,1375239.0,208304.0,2479427.0,552029.0,831037.0,5406942.0,5153866.0,2626811.0,1492344.0
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,11.33,2.18,6.84,13.35,,16.16,3.45,18.82,13.97,25.88,44.89,3.0,1.766,2.38,11.47,45336.0,6895436.0,451139.0,22517.0,,2417385.0,2465679.0,97551.0,480237.0,691462.0,267010.0,10499651.0,771997.0,3933564.0,62711.0
2021-08-23,11.4,2.23,6.92,13.65,,16.29,3.44,19.09,14.45,26.01,46.4,2.97,1.784,2.44,11.54,307267.0,7477409.0,226289.0,154120.0,,2228393.0,3150654.0,200783.0,1454002.0,1365904.0,1722359.0,11037621.0,1417232.0,8051394.0,674431.0
2021-08-24,11.39,2.35,6.9,14.04,,16.34,3.38,19.05,14.5,26.08,46.75,2.92,1.798,2.43,11.59,699148.0,31592886.0,202219.0,447199.0,,1647880.0,6311771.0,193614.0,1408014.0,774659.0,1294152.0,15604753.0,3030084.0,3843041.0,1131400.0
2021-08-25,11.39,2.35,6.91,14.45,,16.55,3.65,19.08,14.7,26.2,47.2,2.95,1.859,2.49,11.78,438777.0,21162991.0,1922886.0,461536.0,,2529505.0,14095691.0,311626.0,2015695.0,874838.0,1838988.0,6216406.0,9665803.0,6350464.0,2078837.0
2021-08-26,11.49,2.28,7.04,14.14,,16.18,3.73,19.13,14.9,26.5,47.18,3.06,1.863,2.51,12.2,3551918.0,16204495.0,790692.0,279058.0,,2358636.0,6194897.0,480148.0,1581545.0,524598.0,742828.0,19900333.0,4385705.0,5159782.0,3944683.0
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,11.5,2.21,7.1,13.95,,15.88,3.77,18.98,15.02,26.56,46.86,3.1,1.916,2.5,12.12,66196.0,4776420.0,2201796.0,64235.0,,2140478.0,7687414.0,341057.0,1343085.0,101149.0,541143.0,9044827.0,6733859.0,2489164.0,1276724.0
2021-08-30,11.65,2.19,7.2,13.93,,15.45,3.73,18.92,15.15,26.79,47.22,3.11,1.97,2.51,12.53,445935.0,7305177.0,1942977.0,119191.0,,3178083.0,3754860.0,385857.0,1690336.0,611516.0,473509.0,14945435.0,17144302.0,2898693.0,3538242.0
2021-08-31,11.77,2.18,7.23,13.66,,16.29,3.68,18.89,14.9,27.27,46.8,3.06,1.953,2.47,12.47,2550133.0,4963209.0,2337195.0,10291.0,,6573929.0,1647233.0,555756.0,462379.0,912288.0,3401319.0,2680624.0,3888231.0,1759315.0,3157223.0
2021-09-01,11.75,2.19,7.43,14.01,,16.84,3.69,18.99,15.28,27.77,47.47,3.09,1.995,2.46,12.7,2219488.0,3263023.0,3290644.0,70091.0,,3635323.0,1146285.0,1341264.0,1022498.0,296130.0,1361222.0,3159790.0,7359228.0,2808160.0,2525695.0
2021-09-02,11.67,2.23,7.5,14.02,,16.46,3.75,19.24,15.37,28.08,47.48,3.11,2.025,2.52,12.87,530995.0,6787139.0,2734624.0,38947.0,,3412980.0,2767699.0,1022785.0,1107770.0,746336.0,1357664.0,4097116.0,5553927.0,6563578.0,2232685.0
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,11.61,2.16,7.3,13.49,,16.0,3.6,18.85,14.97,27.84,46.92,2.99,1.96,2.49,12.44,62661.0,4996737.0,3254840.0,51417.0,,1498771.0,1576382.0,451190.0,408731.0,231743.0,168312.0,8186842.0,2062913.0,7028645.0,1298120.0
2021-09-06,11.65,2.07,7.39,13.25,,16.7,3.55,18.61,14.65,27.99,46.8,2.91,1.96,2.42,12.44,138796.0,6771767.0,3121936.0,103424.0,,2405051.0,1886988.0,1221582.0,492710.0,513274.0,799074.0,6494297.0,3172567.0,1909051.0,3195076.0
2021-09-07,11.58,2.09,7.33,13.5,,16.58,3.56,18.7,14.43,27.37,46.78,2.97,1.95,2.4,12.52,1502644.0,3094542.0,275605.0,80415.0,,1838260.0,654464.0,252497.0,547187.0,140327.0,733392.0,5822517.0,831950.0,2090524.0,1143201.0
2021-09-08,11.8,2.08,7.44,13.64,,16.9,3.6,18.7,14.42,27.47,46.75,2.97,1.94,2.48,12.42,1257505.0,4134322.0,1954351.0,248051.0,,1523880.0,1118221.0,89876.0,418932.0,74099.0,772533.0,3496605.0,363917.0,5348528.0,1039853.0
2021-09-09,12.6,2.06,7.37,13.35,,16.64,3.55,18.61,14.37,27.3,45.98,2.94,1.92,2.47,12.22,1906338.0,3088008.0,2057518.0,36579.0,,748152.0,814150.0,214067.0,166529.0,68800.0,680673.0,2074426.0,1085286.0,5648750.0,1013952.0
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,12.29,2.06,7.48,13.55,,16.58,3.55,18.64,14.16,27.34,45.8,2.95,1.95,2.45,12.18,82269.0,2596516.0,889883.0,20272.0,,238480.0,523130.0,56317.0,183200.0,156516.0,90941.0,1206302.0,15614933.0,2705122.0,488761.0
2021-09-13,12.5,2.08,7.54,13.41,,16.9,3.55,18.83,14.43,27.43,45.97,2.97,2.035,2.47,12.39,166840.0,2303533.0,923809.0,66842.0,,3260111.0,2596780.0,133904.0,238342.0,96915.0,1786301.0,1802687.0,6831447.0,1613671.0,309900.0
2021-09-14,12.64,2.16,7.8,13.71,,17.0,3.64,18.7,14.42,27.54,45.8,3.03,2.08,2.59,12.56,8565079.0,6572574.0,6247238.0,85583.0,,5969667.0,5022670.0,374637.0,317490.0,66964.0,4054457.0,9825122.0,10322162.0,9399492.0,809189.0
2021-09-15,12.73,2.08,7.78,13.48,,17.0,3.65,18.68,14.85,27.56,45.26,3.02,2.088,2.74,12.53,924533.0,4681905.0,2438927.0,385389.0,,1719559.0,1539781.0,394342.0,1542178.0,127178.0,948458.0,3986859.0,7030736.0,38243845.0,500234.0
2021-09-16,12.45,2.09,7.45,13.61,,16.51,3.5,18.59,15.18,28.0,44.3,2.98,2.041,2.63,12.79,1433760.0,2091290.0,7133526.0,788382.0,,23244982.0,20257796.0,154886.0,467044.0,165895.0,3029611.0,2593889.0,5530350.0,5341346.0,851379.0
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,12.45,2.03,7.5,13.34,,15.31,3.56,19.33,14.91,27.65,44.3,2.92,1.97,2.51,12.43,20029.0,3732617.0,798857.0,46706.0,,3492784.0,6096137.0,2788806.0,3529385.0,132368.0,220659.0,4796379.0,1691489.0,2571384.0,180098.0
2021-09-20,12.28,1.95,7.33,13.3,,14.84,3.46,19.37,14.44,27.25,43.99,2.79,1.94,2.5,12.09,100619.0,4119981.0,1263763.0,98419.0,,2337703.0,1459403.0,774389.0,1413083.0,360142.0,804580.0,6640075.0,2293129.0,1471944.0,887775.0
